,env,agent,sf_steps,steps,seed,level
7389,Contingency,Proximity heuristic,,12,4,29
7390,Contingency,Proximity heuristic,,138,4,30
7391,Contingency,Proximity heuristic,,539,4,31
7392,Contingency,Proximity heuristic,,8,4,32
7393,Contingency,Proximity heuristic,,706,4,33
7394,Contingency,Proximity heuristic,,269,4,34
7395,Contingency,Proximity heuristic,,8,4,35
7396,Contingency,Proximity heuristic,,1088,4,36
7397,Contingency,Proximity heuristic,,8,4,37
7398,Contingency,Proximity heuristic,,10,4,38
7399,Contingency,Proximity heuristic,,12,4,39
7400,Contingency,Proximity heuristic,,128,5,0
7401,Contingency,Proximity heuristic,,25,5,1
7402,Contingency,Proximity heuristic,,38,5,2
7403,Contingency,Proximity heuristic,,2942,5,3
7404,Contingency,Proximity heuristic,,10,5,4
7405,Contingency,Proximity heuristic,,657,5,5
7406,Contingency,Proximity heuristic,,828,5,6
7407,Contingency,Proximity heuristic,,2401,5,7
7408,Contingency,Proximity heuristic,,8,5,8
7409,Contingency,Proximity heuristic,,675,5,9
7410,Contingency,Proximity heuristic,,12,5,10
7411,Contingency,Proximity heuristic,,510,5,11
7412,Contingency,Proximity heuristic,,55,5,12
7413,Contingency,Proximity heuristic,,753,5,13
7414,Contingency,Proximity heuristic,,523,5,14
7415,Contingency,Proximity heuristic,,1921,5,15
7416,Contingency,Proximity heuristic,,134,5,16
7417,Contingency,Proximity heuristic,,132,5,17
7418,Contingency,Proximity heuristic,,54,5,18
7419,Contingency,Proximity heuristic,,14,5,19
7420,Contingency,Proximity heuristic,,411,5,20
7421,Contingency,Proximity heuristic,,2907,5,21
7422,Contingency,Proximity heuristic,,844,5,22
7423,Contingency,Proximity heuristic,,21,5,23
7424,Contingency,Proximity heuristic,,18,5,24
7425,Contingency,Proximity heuristic,,191,5,25
7426,Contingency,Proximity heuristic,,210,5,26
7427,Contingency,Proximity heuristic,,10,5,27
7428,Contingency,Proximity heuristic,,12,5,28
7429,Contingency,Proximity heuristic,,8,5,29
7430,Contingency,Proximity heuristic,,16,5,30
7431,Contingency,Proximity heuristic,,8,5,31
7432,Contingency,Proximity heuristic,,63,5,32
7433,Contingency,Proximity heuristic,,8,5,33
7434,Contingency,Proximity heuristic,,546,5,34
7435,Contingency,Proximity heuristic,,105,5,35
7436,Contingency,Proximity heuristic,,575,5,36
7437,Contingency,Proximity heuristic,,327,5,37
7438,Contingency,Proximity heuristic,,8,5,38
7439,Contingency,Proximity heuristic,,183,5,39
7440,Contingency,Proximity heuristic,,16,6,0
7441,Contingency,Proximity heuristic,,213,6,1
7442,Contingency,Proximity heuristic,,8,6,2
7443,Contingency,Proximity heuristic,,8,6,3
7444,Contingency,Proximity heuristic,,837,6,4
7445,Contingency,Proximity heuristic,,94,6,5
7446,Contingency,Proximity heuristic,,286,6,6
7447,Contingency,Proximity heuristic,,10,6,7
7448,Contingency,Proximity heuristic,,38,6,8
7449,Contingency,Proximity heuristic,,180,6,9
7450,Contingency,Proximity heuristic,,16,6,10
7451,Contingency,Proximity heuristic,,777,6,11
7452,Contingency,Proximity heuristic,,8,6,12
7453,Contingency,Proximity heuristic,,705,6,13
7454,Contingency,Proximity heuristic,,8,6,14
7455,Contingency,Proximity heuristic,,173,6,15
7456,Contingency,Proximity heuristic,,8,6,16
7457,Contingency,Proximity heuristic,,8,6,17
7458,Contingency,Proximity heuristic,,1586,6,18
7459,Contingency,Proximity heuristic,,89,6,19
7460,Contingency,Proximity heuristic,,12,6,20
7461,Contingency,Proximity heuristic,,1160,6,21
7462,Contingency,Proximity heuristic,,18,6,22
7463,Contingency,Proximity heuristic,,23,6,23
7464,Contingency,Proximity heuristic,,709,6,24
7465,Contingency,Proximity heuristic,,231,6,25
7466,Contingency,Proximity heuristic,,10,6,26
7467,Contingency,Proximity heuristic,,8,6,27
7468,Contingency,Proximity heuristic,,1029,6,28
7469,Contingency,Proximity heuristic,,12,6,29
7470,Contingency,Proximity heuristic,,18,6,30
7471,Contingency,Proximity heuristic,,203,6,31
7472,Contingency,Proximity heuristic,,192,6,32
7473,Contingency,Proximity heuristic,,8,6,33
7474,Contingency,Proximity heuristic,,8,6,34
7475,Contingency,Proximity heuristic,,96,6,35
7476,Contingency,Proximity heuristic,,8,6,36
7477,Contingency,Proximity heuristic,,109,6,37
7478,Contingency,Proximity heuristic,,8,6,38
7479,Contingency,Proximity heuristic,,12,6,39
7480,Contingency,Proximity heuristic,,108,7,0
7481,Contingency,Proximity heuristic,,16,7,1
7482,Contingency,Proximity heuristic,,10,7,2
7483,Contingency,Proximity heuristic,,12,7,3
7484,Contingency,Proximity heuristic,,91,7,4
7485,Contingency,Proximity heuristic,,12,7,5
7486,Contingency,Proximity heuristic,,241,7,6
7487,Contingency,Proximity heuristic,,8,7,7
7488,Contingency,Proximity heuristic,,10,7,8
7489,Contingency,Proximity heuristic,,10,7,9
7490,Contingency,Proximity heuristic,,8,7,10
7491,Contingency,Proximity heuristic,,8,7,11
7492,Contingency,Proximity heuristic,,120,7,12
7493,Contingency,Proximity heuristic,,311,7,13
7494,Contingency,Proximity heuristic,,8,7,14
7495,Contingency,Proximity heuristic,,571,7,15
7496,Contingency,Proximity heuristic,,10,7,16
7497,Contingency,Proximity heuristic,,10,7,17
7498,Contingency,Proximity heuristic,,8,7,18
7499,Contingency,Proximity heuristic,,10,7,19
7500,Contingency,Proximity heuristic,,50,7,20
7501,Contingency,Proximity heuristic,,143,7,21
7502,Contingency,Proximity heuristic,,408,7,22
7503,Contingency,Proximity heuristic,,1404,7,23
7504,Contingency,Proximity heuristic,,8,7,24
7505,Contingency,Proximity heuristic,,709,7,25
7506,Contingency,Proximity heuristic,,10,7,26
7507,Contingency,Proximity heuristic,,14,7,27
7508,Contingency,Proximity heuristic,,55,7,28
7509,Contingency,Proximity heuristic,,8,7,29
7510,Contingency,Proximity heuristic,,8,7,30
7511,Contingency,Proximity heuristic,,8,7,31
7512,Contingency,Proximity heuristic,,12,7,32
7513,Contingency,Proximity heuristic,,127,7,33
7514,Contingency,Proximity heuristic,,2132,7,34
7515,Contingency,Proximity heuristic,,222,7,35
7516,Contingency,Proximity heuristic,,16,7,36
7517,Contingency,Proximity heuristic,,57,7,37
7518,Contingency,Proximity heuristic,,8,7,38
7519,Contingency,Proximity heuristic,,10,7,39
7520,Contingency,Proximity heuristic,,1449,8,0
7521,Contingency,Proximity heuristic,,10,8,1
7522,Contingency,Proximity heuristic,,12,8,2
7523,Contingency,Proximity heuristic,,118,8,3
7524,Contingency,Proximity heuristic,,371,8,4
7525,Contingency,Proximity heuristic,,10,8,5
7526,Contingency,Proximity heuristic,,10,8,6
7527,Contingency,Proximity heuristic,,191,8,7
7528,Contingency,Proximity heuristic,,96,8,8
7529,Contingency,Proximity heuristic,,10,8,9
7530,Contingency,Proximity heuristic,,8,8,10
7531,Contingency,Proximity heuristic,,44,8,11
7532,Contingency,Proximity heuristic,,10,8,12
7533,Contingency,Proximity heuristic,,8,8,13
7534,Contingency,Proximity heuristic,,8,8,14
7535,Contingency,Proximity heuristic,,188,8,15
7536,Contingency,Proximity heuristic,,75,8,16
7537,Contingency,Proximity heuristic,,53,8,17
7538,Contingency,Proximity heuristic,,116,8,18
7539,Contingency,Proximity heuristic,,27,8,19
7540,Contingency,Proximity heuristic,,156,8,20
7541,Contingency,Proximity heuristic,,727,8,21
7542,Contingency,Proximity heuristic,,305,8,22
7543,Contingency,Proximity heuristic,,627,8,23
7544,Contingency,Proximity heuristic,,447,8,24
7545,Contingency,Proximity heuristic,,16,8,25
7546,Contingency,Proximity heuristic,,10,8,26
7547,Contingency,Proximity heuristic,,8,8,27
7548,Contingency,Proximity heuristic,,8,8,28
7549,Contingency,Proximity heuristic,,229,8,29
7550,Contingency,Proximity heuristic,,8,8,30
7551,Contingency,Proximity heuristic,,2526,8,31
7552,Contingency,Proximity heuristic,,10,8,32
7553,Contingency,Proximity heuristic,,39,8,33
7554,Contingency,Proximity heuristic,,933,8,34
7555,Contingency,Proximity heuristic,,98,8,35
7556,Contingency,Proximity heuristic,,232,8,36
7557,Contingency,Proximity heuristic,,341,8,37
7558,Contingency,Proximity heuristic,,588,8,38
7559,Contingency,Proximity heuristic,,188,8,39
7560,Contingency,Proximity heuristic,,94,9,0
7561,Contingency,Proximity heuristic,,192,9,1
7562,Contingency,Proximity heuristic,,308,9,2
7563,Contingency,Proximity heuristic,,320,9,3
7564,Contingency,Proximity heuristic,,8,9,4
7565,Contingency,Proximity heuristic,,176,9,5
7566,Contingency,Proximity heuristic,,10,9,6
7567,Contingency,Proximity heuristic,,52,9,7
7568,Contingency,Proximity heuristic,,22,9,8
7569,Contingency,Proximity heuristic,,378,9,9
7570,Contingency,Proximity heuristic,,124,9,10
7571,Contingency,Proximity heuristic,,8,9,11
7572,Contingency,Proximity heuristic,,519,9,12
7573,Contingency,Proximity heuristic,,934,9,13
7574,Contingency,Proximity heuristic,,8,9,14
7575,Contingency,Proximity heuristic,,233,9,15
7576,Contingency,Proximity heuristic,,195,9,16
7577,Contingency,Proximity heuristic,,10,9,17
7578,Contingency,Proximity heuristic,,1111,9,18
7579,Contingency,Proximity heuristic,,140,9,19
7580,Contingency,Proximity heuristic,,12,9,20
7581,Contingency,Proximity heuristic,,8,9,21
7582,Contingency,Proximity heuristic,,12,9,22
7583,Contingency,Proximity heuristic,,12,9,23
7584,Contingency,Proximity heuristic,,270,9,24
7585,Contingency,Proximity heuristic,,10,9,25
7586,Contingency,Proximity heuristic,,8,9,26
7587,Contingency,Proximity heuristic,,26,9,27
7588,Contingency,Proximity heuristic,,10,9,28
7589,Contingency,Proximity heuristic,,1226,9,29
7590,Contingency,Proximity heuristic,,486,9,30
7591,Contingency,Proximity heuristic,,10,9,31
7592,Contingency,Proximity heuristic,,439,9,32
7593,Contingency,Proximity heuristic,,223,9,33
7594,Contingency,Proximity heuristic,,8,9,34
7595,Contingency,Proximity heuristic,,10,9,35
7596,Contingency,Proximity heuristic,,258,9,36
7597,Contingency,Proximity heuristic,,12,9,37
7598,Contingency,Proximity heuristic,,8,9,38
7599,Contingency,Proximity heuristic,,63,9,39
7600,Contingency,Proximity heuristic,,3049,10,0
7601,Contingency,Proximity heuristic,,10,10,1
7602,Contingency,Proximity heuristic,,452,10,2
7603,Contingency,Proximity heuristic,,2447,10,3
7604,Contingency,Proximity heuristic,,31,10,4
7605,Contingency,Proximity heuristic,,347,10,5
7606,Contingency,Proximity heuristic,,66,10,6
7607,Contingency,Proximity heuristic,,8,10,7
7608,Contingency,Proximity heuristic,,4494,10,8
7609,Contingency,Proximity heuristic,,681,10,9
7610,Contingency,Proximity heuristic,,107,10,10
7611,Contingency,Proximity heuristic,,8,10,11
7612,Contingency,Proximity heuristic,,8,10,12
7613,Contingency,Proximity heuristic,,8,10,13
7614,Contingency,Proximity heuristic,,32,10,14
7615,Contingency,Proximity heuristic,,636,10,15
7616,Contingency,Proximity heuristic,,8,10,16
7617,Contingency,Proximity heuristic,,34,10,17
7618,Contingency,Proximity heuristic,,22,10,18
7619,Contingency,Proximity heuristic,,8,10,19
7620,Contingency,Proximity heuristic,,124,10,20
7621,Contingency,Proximity heuristic,,12,10,21
7622,Contingency,Proximity heuristic,,12,10,22
7623,Contingency,Proximity heuristic,,98,10,23
7624,Contingency,Proximity heuristic,,8,10,24
7625,Contingency,Proximity heuristic,,145,10,25
7626,Contingency,Proximity heuristic,,310,10,26
7627,Contingency,Proximity heuristic,,14,10,27
7628,Contingency,Proximity heuristic,,234,10,28
7629,Contingency,Proximity heuristic,,61,10,29
7630,Contingency,Proximity heuristic,,82,10,30
7631,Contingency,Proximity heuristic,,10,10,31
7632,Contingency,Proximity heuristic,,10,10,32
7633,Contingency,Proximity heuristic,,8,10,33
7634,Contingency,Proximity heuristic,,189,10,34
7635,Contingency,Proximity heuristic,,167,10,35
7636,Contingency,Proximity heuristic,,20,10,36
7637,Contingency,Proximity heuristic,,463,10,37
7638,Contingency,Proximity heuristic,,41,10,38
7639,Contingency,Proximity heuristic,,74,10,39
7640,Contingency,Proximity heuristic,,70,11,0
7641,Contingency,Proximity heuristic,,8,11,1
7642,Contingency,Proximity heuristic,,8,11,2
7643,Contingency,Proximity heuristic,,460,11,3
7644,Contingency,Proximity heuristic,,10,11,4
7645,Contingency,Proximity heuristic,,230,11,5
7646,Contingency,Proximity heuristic,,140,11,6
7647,Contingency,Proximity heuristic,,424,11,7
7648,Contingency,Proximity heuristic,,33,11,8
7649,Contingency,Proximity heuristic,,1295,11,9
7650,Contingency,Proximity heuristic,,8,11,10
7651,Contingency,Proximity heuristic,,26,11,11
7652,Contingency,Proximity heuristic,,64,11,12
7653,Contingency,Proximity heuristic,,131,11,13
7654,Contingency,Proximity heuristic,,12,11,14
7655,Contingency,Proximity heuristic,,32,11,15
7656,Contingency,Proximity heuristic,,50,11,16
7657,Contingency,Proximity heuristic,,233,11,17
7658,Contingency,Proximity heuristic,,39,11,18
7659,Contingency,Proximity heuristic,,32,11,19
7660,Contingency,Proximity heuristic,,10,11,20
7661,Contingency,Proximity heuristic,,8,11,21
7662,Contingency,Proximity heuristic,,124,11,22
7663,Contingency,Proximity heuristic,,10,11,23
7664,Contingency,Proximity heuristic,,10,11,24
7665,Contingency,Proximity heuristic,,8,11,25
7666,Contingency,Proximity heuristic,,8,11,26
7667,Contingency,Proximity heuristic,,8,11,27
7668,Contingency,Proximity heuristic,,351,11,28
7669,Contingency,Proximity heuristic,,570,11,29
7670,Contingency,Proximity heuristic,,8,11,30
7671,Contingency,Proximity heuristic,,193,11,31
7672,Contingency,Proximity heuristic,,10,11,32
7673,Contingency,Proximity heuristic,,638,11,33
7674,Contingency,Proximity heuristic,,422,11,34
7675,Contingency,Proximity heuristic,,8,11,35
7676,Contingency,Proximity heuristic,,8,11,36
7677,Contingency,Proximity heuristic,,8,11,37
7678,Contingency,Proximity heuristic,,8,11,38
7679,Contingency,Proximity heuristic,,1288,11,39
7680,Contingency,Proximity heuristic,,763,12,0
7681,Contingency,Proximity heuristic,,523,12,1
7682,Contingency,Proximity heuristic,,57,12,2
7683,Contingency,Proximity heuristic,,1452,12,3
7684,Contingency,Proximity heuristic,,82,12,4
7685,Contingency,Proximity heuristic,,115,12,5
7686,Contingency,Proximity heuristic,,10,12,6
7687,Contingency,Proximity heuristic,,8,12,7
7688,Contingency,Proximity heuristic,,16,12,8
7689,Contingency,Proximity heuristic,,413,12,9
7690,Contingency,Proximity heuristic,,14,12,10
7691,Contingency,Proximity heuristic,,38,12,11
7692,Contingency,Proximity heuristic,,49,12,12
7693,Contingency,Proximity heuristic,,8,12,13
7694,Contingency,Proximity heuristic,,31,12,14
7695,Contingency,Proximity heuristic,,72,12,15
7696,Contingency,Proximity heuristic,,397,12,16
7697,Contingency,Proximity heuristic,,406,12,17
7698,Contingency,Proximity heuristic,,143,12,18
7699,Contingency,Proximity heuristic,,847,12,19
7700,Contingency,Proximity heuristic,,102,12,20
7701,Contingency,Proximity heuristic,,694,12,21
7702,Contingency,Proximity heuristic,,8,12,22
7703,Contingency,Proximity heuristic,,10,12,23
7704,Contingency,Proximity heuristic,,8,12,24
7705,Contingency,Proximity heuristic,,16,12,25
7706,Contingency,Proximity heuristic,,8,12,26
7707,Contingency,Proximity heuristic,,16,12,27
7708,Contingency,Proximity heuristic,,8,12,28
7709,Contingency,Proximity heuristic,,263,12,29
7710,Contingency,Proximity heuristic,,428,12,30
7711,Contingency,Proximity heuristic,,16,12,31
7712,Contingency,Proximity heuristic,,8,12,32
7713,Contingency,Proximity heuristic,,1261,12,33
7714,Contingency,Proximity heuristic,,60,12,34
7715,Contingency,Proximity heuristic,,8,12,35
7716,Contingency,Proximity heuristic,,1067,12,36
7717,Contingency,Proximity heuristic,,8,12,37
7718,Contingency,Proximity heuristic,,757,12,38
7719,Contingency,Proximity heuristic,,316,12,39
7720,Contingency,Proximity heuristic,,8,13,0
7721,Contingency,Proximity heuristic,,10,13,1
7722,Contingency,Proximity heuristic,,269,13,2
7723,Contingency,Proximity heuristic,,303,13,3
7724,Contingency,Proximity heuristic,,8,13,4
7725,Contingency,Proximity heuristic,,10,13,5
7726,Contingency,Proximity heuristic,,1267,13,6
7727,Contingency,Proximity heuristic,,14,13,7
7728,Contingency,Proximity heuristic,,8,13,8
7729,Contingency,Proximity heuristic,,8,13,9
7730,Contingency,Proximity heuristic,,33,13,10
7731,Contingency,Proximity heuristic,,12,13,11
7732,Contingency,Proximity heuristic,,12,13,12
7733,Contingency,Proximity heuristic,,24,13,13
7734,Contingency,Proximity heuristic,,20,13,14
7735,Contingency,Proximity heuristic,,222,13,15
7736,Contingency,Proximity heuristic,,8,13,16
7737,Contingency,Proximity heuristic,,2354,13,17
7738,Contingency,Proximity heuristic,,195,13,18
7739,Contingency,Proximity heuristic,,8,13,19
7740,Contingency,Proximity heuristic,,99,13,20
7741,Contingency,Proximity heuristic,,1802,13,21
7742,Contingency,Proximity heuristic,,64,13,22
7743,Contingency,Proximity heuristic,,1040,13,23
7744,Contingency,Proximity heuristic,,12,13,24
7745,Contingency,Proximity heuristic,,8,13,25
7746,Contingency,Proximity heuristic,,20,13,26
7747,Contingency,Proximity heuristic,,700,13,27
7748,Contingency,Proximity heuristic,,336,13,28
7749,Contingency,Proximity heuristic,,12,13,29
7750,Contingency,Proximity heuristic,,8,13,30
7751,Contingency,Proximity heuristic,,203,13,31
7752,Contingency,Proximity heuristic,,12,13,32
7753,Contingency,Proximity heuristic,,33,13,33
7754,Contingency,Proximity heuristic,,12,13,34
7755,Contingency,Proximity heuristic,,258,13,35
7756,Contingency,Proximity heuristic,,8,13,36
7757,Contingency,Proximity heuristic,,8,13,37
7758,Contingency,Proximity heuristic,,253,13,38
7759,Contingency,Proximity heuristic,,387,13,39
7760,Contingency,Proximity heuristic,,74,14,0
7761,Contingency,Proximity heuristic,,2045,14,1
7762,Contingency,Proximity heuristic,,10,14,2
7763,Contingency,Proximity heuristic,,8,14,3
7764,Contingency,Proximity heuristic,,41,14,4
7765,Contingency,Proximity heuristic,,1836,14,5
7766,Contingency,Proximity heuristic,,44,14,6
7767,Contingency,Proximity heuristic,,12,14,7
7768,Contingency,Proximity heuristic,,12,14,8
7769,Contingency,Proximity heuristic,,10,14,9
7770,Contingency,Proximity heuristic,,8,14,10
7771,Contingency,Proximity heuristic,,114,14,11
7772,Contingency,Proximity heuristic,,8,14,12
7773,Contingency,Proximity heuristic,,58,14,13
7774,Contingency,Proximity heuristic,,10,14,14
7775,Contingency,Proximity heuristic,,12,14,15
7776,Contingency,Proximity heuristic,,10,14,16
7777,Contingency,Proximity heuristic,,8,14,17
7778,Contingency,Proximity heuristic,,8,14,18
7779,Contingency,Proximity heuristic,,10,14,19
7780,Contingency,Proximity heuristic,,310,14,20
7781,Contingency,Proximity heuristic,,16,14,21
7782,Contingency,Proximity heuristic,,37,14,22
7783,Contingency,Proximity heuristic,,8,14,23
7784,Contingency,Proximity heuristic,,558,14,24
7785,Contingency,Proximity heuristic,,537,14,25
7786,Contingency,Proximity heuristic,,8,14,26
7787,Contingency,Proximity heuristic,,16,14,27
7788,Contingency,Proximity heuristic,,8,14,28
7789,Contingency,Proximity heuristic,,37,14,29
7790,Contingency,Proximity heuristic,,8,14,30
7791,Contingency,Proximity heuristic,,465,14,31
7792,Contingency,Proximity heuristic,,459,14,32
7793,Contingency,Proximity heuristic,,12,14,33
7794,Contingency,Proximity heuristic,,8,14,34
7795,Contingency,Proximity heuristic,,127,14,35
7796,Contingency,Proximity heuristic,,10,14,36
7797,Contingency,Proximity heuristic,,707,14,37
7798,Contingency,Proximity heuristic,,108,14,38
7799,Contingency,Proximity heuristic,,241,14,39
7800,Contingency,Proximity heuristic,,156,15,0
7801,Contingency,Proximity heuristic,,37,15,1
7802,Contingency,Proximity heuristic,,12,15,2
7803,Contingency,Proximity heuristic,,116,15,3
7804,Contingency,Proximity heuristic,,64,15,4
7805,Contingency,Proximity heuristic,,1257,15,5
7806,Contingency,Proximity heuristic,,8,15,6
7807,Contingency,Proximity heuristic,,297,15,7
7808,Contingency,Proximity heuristic,,190,15,8
7809,Contingency,Proximity heuristic,,57,15,9
7810,Contingency,Proximity heuristic,,285,15,10
7811,Contingency,Proximity heuristic,,239,15,11
7812,Contingency,Proximity heuristic,,8,15,12
7813,Contingency,Proximity heuristic,,16,15,13
7814,Contingency,Proximity heuristic,,8,15,14
7815,Contingency,Proximity heuristic,,8,15,15
7816,Contingency,Proximity heuristic,,383,15,16
7817,Contingency,Proximity heuristic,,8,15,17
7818,Contingency,Proximity heuristic,,166,15,18
7819,Contingency,Proximity heuristic,,49,15,19
7820,Contingency,Proximity heuristic,,47,15,20
7821,Contingency,Proximity heuristic,,12,15,21
7822,Contingency,Proximity heuristic,,42,15,22
7823,Contingency,Proximity heuristic,,403,15,23
7824,Contingency,Proximity heuristic,,77,15,24
7825,Contingency,Proximity heuristic,,8,15,25
7826,Contingency,Proximity heuristic,,110,15,26
7827,Contingency,Proximity heuristic,,12,15,27
7828,Contingency,Proximity heuristic,,8,15,28
7829,Contingency,Proximity heuristic,,66,15,29
7830,Contingency,Proximity heuristic,,10,15,30
7831,Contingency,Proximity heuristic,,30,15,31
7832,Contingency,Proximity heuristic,,34,15,32
7833,Contingency,Proximity heuristic,,150,15,33
7834,Contingency,Proximity heuristic,,186,15,34
7835,Contingency,Proximity heuristic,,648,15,35
7836,Contingency,Proximity heuristic,,51,15,36
7837,Contingency,Proximity heuristic,,294,15,37
7838,Contingency,Proximity heuristic,,12,15,38
7839,Contingency,Proximity heuristic,,8,15,39
7840,Contingency,Proximity heuristic,,64,16,0
7841,Contingency,Proximity heuristic,,12,16,1
7842,Contingency,Proximity heuristic,,12,16,2
7843,Contingency,Proximity heuristic,,1810,16,3
7844,Contingency,Proximity heuristic,,125,16,4
7845,Contingency,Proximity heuristic,,174,16,5
7846,Contingency,Proximity heuristic,,110,16,6
7847,Contingency,Proximity heuristic,,10,16,7
7848,Contingency,Proximity heuristic,,2649,16,8
7849,Contingency,Proximity heuristic,,32,16,9
7850,Contingency,Proximity heuristic,,316,16,10
7851,Contingency,Proximity heuristic,,75,16,11
7852,Contingency,Proximity heuristic,,650,16,12
7853,Contingency,Proximity heuristic,,16,16,13
7854,Contingency,Proximity heuristic,,8,16,14
7855,Contingency,Proximity heuristic,,8,16,15
7856,Contingency,Proximity heuristic,,239,16,16
7857,Contingency,Proximity heuristic,,666,16,17
7858,Contingency,Proximity heuristic,,154,16,18
7859,Contingency,Proximity heuristic,,8,16,19
7860,Contingency,Proximity heuristic,,471,16,20
7861,Contingency,Proximity heuristic,,226,16,21
7862,Contingency,Proximity heuristic,,25,16,22
7863,Contingency,Proximity heuristic,,124,16,23
7864,Contingency,Proximity heuristic,,10,16,24
7865,Contingency,Proximity heuristic,,10,16,25
7866,Contingency,Proximity heuristic,,8,16,26
7867,Contingency,Proximity heuristic,,44,16,27
7868,Contingency,Proximity heuristic,,8,16,28
7869,Contingency,Proximity heuristic,,980,16,29
7870,Contingency,Proximity heuristic,,476,16,30
7871,Contingency,Proximity heuristic,,10,16,31
7872,Contingency,Proximity heuristic,,30,16,32
7873,Contingency,Proximity heuristic,,174,16,33
7874,Contingency,Proximity heuristic,,348,16,34
7875,Contingency,Proximity heuristic,,866,16,35
7876,Contingency,Proximity heuristic,,113,16,36
7877,Contingency,Proximity heuristic,,8,16,37
7878,Contingency,Proximity heuristic,,8,16,38
7879,Contingency,Proximity heuristic,,957,16,39
7880,Contingency,Proximity heuristic,,171,17,0
7881,Contingency,Proximity heuristic,,10,17,1
7882,Contingency,Proximity heuristic,,308,17,2
7883,Contingency,Proximity heuristic,,485,17,3
7884,Contingency,Proximity heuristic,,18,17,4
7885,Contingency,Proximity heuristic,,12,17,5
7886,Contingency,Proximity heuristic,,14,17,6
7887,Contingency,Proximity heuristic,,12,17,7
7888,Contingency,Proximity heuristic,,18,17,8
7889,Contingency,Proximity heuristic,,8,17,9
7890,Contingency,Proximity heuristic,,596,17,10
7891,Contingency,Proximity heuristic,,84,17,11
7892,Contingency,Proximity heuristic,,37,17,12
7893,Contingency,Proximity heuristic,,41,17,13
7894,Contingency,Proximity heuristic,,8,17,14
7895,Contingency,Proximity heuristic,,8,17,15
7896,Contingency,Proximity heuristic,,399,17,16
7897,Contingency,Proximity heuristic,,1218,17,17
7898,Contingency,Proximity heuristic,,164,17,18
7899,Contingency,Proximity heuristic,,8,17,19
7900,Contingency,Proximity heuristic,,12,17,20
7901,Contingency,Proximity heuristic,,8,17,21
7902,Contingency,Proximity heuristic,,16,17,22
7903,Contingency,Proximity heuristic,,110,17,23
7904,Contingency,Proximity heuristic,,8,17,24
7905,Contingency,Proximity heuristic,,109,17,25
7906,Contingency,Proximity heuristic,,18,17,26
7907,Contingency,Proximity heuristic,,269,17,27
7908,Contingency,Proximity heuristic,,61,17,28
7909,Contingency,Proximity heuristic,,22,17,29
7910,Contingency,Proximity heuristic,,8,17,30
7911,Contingency,Proximity heuristic,,8,17,31
7912,Contingency,Proximity heuristic,,100,17,32
7913,Contingency,Proximity heuristic,,41,17,33
7914,Contingency,Proximity heuristic,,8,17,34
7915,Contingency,Proximity heuristic,,25,17,35
7916,Contingency,Proximity heuristic,,20,17,36
7917,Contingency,Proximity heuristic,,10,17,37
7918,Contingency,Proximity heuristic,,10,17,38
7919,Contingency,Proximity heuristic,,12,17,39
7920,Contingency,Proximity heuristic,,333,18,0
7921,Contingency,Proximity heuristic,,28,18,1
7922,Contingency,Proximity heuristic,,8,18,2
7923,Contingency,Proximity heuristic,,18,18,3
7924,Contingency,Proximity heuristic,,1818,18,4
7925,Contingency,Proximity heuristic,,84,18,5
7926,Contingency,Proximity heuristic,,304,18,6
7927,Contingency,Proximity heuristic,,10,18,7
7928,Contingency,Proximity heuristic,,12,18,8
7929,Contingency,Proximity heuristic,,407,18,9
7930,Contingency,Proximity heuristic,,138,18,10
7931,Contingency,Proximity heuristic,,143,18,11
7932,Contingency,Proximity heuristic,,1108,18,12
7933,Contingency,Proximity heuristic,,8,18,13
7934,Contingency,Proximity heuristic,,119,18,14
7935,Contingency,Proximity heuristic,,8,18,15
7936,Contingency,Proximity heuristic,,472,18,16
7937,Contingency,Proximity heuristic,,8,18,17
7938,Contingency,Proximity heuristic,,10,18,18
7939,Contingency,Proximity heuristic,,235,18,19
7940,Contingency,Proximity heuristic,,188,18,20
7941,Contingency,Proximity heuristic,,373,18,21
7942,Contingency,Proximity heuristic,,127,18,22
7943,Contingency,Proximity heuristic,,81,18,23
7944,Contingency,Proximity heuristic,,80,18,24
7945,Contingency,Proximity heuristic,,1610,18,25
7946,Contingency,Proximity heuristic,,287,18,26
7947,Contingency,Proximity heuristic,,16,18,27
7948,Contingency,Proximity heuristic,,26,18,28
7949,Contingency,Proximity heuristic,,36,18,29
7950,Contingency,Proximity heuristic,,18,18,30
7951,Contingency,Proximity heuristic,,22,18,31
7952,Contingency,Proximity heuristic,,14,18,32
7953,Contingency,Proximity heuristic,,14,18,33
7954,Contingency,Proximity heuristic,,8,18,34
7955,Contingency,Proximity heuristic,,4283,18,35
7956,Contingency,Proximity heuristic,,10,18,36
7957,Contingency,Proximity heuristic,,72,18,37
7958,Contingency,Proximity heuristic,,115,18,38
7959,Contingency,Proximity heuristic,,779,18,39
7960,Contingency,Proximity heuristic,,8,19,0
7961,Contingency,Proximity heuristic,,12,19,1
7962,Contingency,Proximity heuristic,,10,19,2
7963,Contingency,Proximity heuristic,,33,19,3
7964,Contingency,Proximity heuristic,,68,19,4
7965,Contingency,Proximity heuristic,,279,19,5
7966,Contingency,Proximity heuristic,,244,19,6
7967,Contingency,Proximity heuristic,,10,19,7
7968,Contingency,Proximity heuristic,,107,19,8
7969,Contingency,Proximity heuristic,,204,19,9
