,env,agent,sf_steps,steps,seed,level
10543,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,3,23
10544,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,3,24
10545,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,3,25
10546,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,3,26
10547,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,3,27
10548,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,3,28
10549,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,3,29
10550,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,3,30
10551,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,3,31
10552,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,3,32
10553,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,3,33
10554,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,3,34
10555,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,3,35
10556,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,26,3,36
10557,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,3,37
10558,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,3,38
10559,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,5,3,39
10560,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,4,0
10561,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,4,1
10562,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,4,2
10563,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,4,3
10564,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,4,4
10565,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,4,5
10566,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,4,6
10567,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,4,7
10568,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,4,8
10569,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,4,9
10570,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,4,10
10571,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,34,4,11
10572,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,4,12
10573,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,4,13
10574,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,4,14
10575,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,4,15
10576,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,4,16
10577,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,4,17
10578,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,4,18
10579,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,4,19
10580,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,4,20
10581,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,4,21
10582,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,4,22
10583,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,13,4,23
10584,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,5,4,24
10585,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,4,25
10586,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,4,26
10587,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,4,27
10588,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,4,28
10589,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,4,29
10590,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,36,4,30
10591,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,4,31
10592,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,4,32
10593,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,30,4,33
10594,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,4,34
10595,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,4,35
10596,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,4,36
10597,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,4,37
10598,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,4,38
10599,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,4,39
10600,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,5,0
10601,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,5,1
10602,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,5,2
10603,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,5,3
10604,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,5,4
10605,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,5,5
10606,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,5,6
10607,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,37,5,7
10608,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,5,8
10609,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,5,9
10610,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,5,10
10611,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,5,11
10612,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,5,12
10613,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,5,13
10614,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,31,5,14
10615,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,5,15
10616,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,5,16
10617,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,5,17
10618,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,5,18
10619,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,5,19
10620,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,5,20
10621,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,5,21
10622,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,5,22
10623,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,5,23
10624,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,5,24
10625,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,5,25
10626,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,5,26
10627,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,5,27
10628,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,5,28
10629,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,5,29
10630,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,5,30
10631,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,13,5,31
10632,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,5,32
10633,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,26,5,33
10634,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,5,34
10635,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,5,35
10636,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,27,5,36
10637,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,32,5,37
10638,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,5,38
10639,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,5,39
10640,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,6,0
10641,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,6,1
10642,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,6,2
10643,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,6,3
10644,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,6,4
10645,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,26,6,5
10646,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,6,6
10647,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,30,6,7
10648,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,26,6,8
10649,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,6,9
10650,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,6,10
10651,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,6,11
10652,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,6,12
10653,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,27,6,13
10654,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,6,14
10655,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,6,15
10656,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,6,16
10657,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,6,17
10658,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,6,18
10659,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,6,19
10660,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,6,20
10661,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,13,6,21
10662,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,6,6,22
10663,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,6,23
10664,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,13,6,24
10665,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,6,25
10666,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,6,26
10667,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,6,27
10668,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,6,28
10669,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,6,29
10670,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,6,30
10671,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,6,31
10672,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,6,32
10673,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,6,33
10674,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,6,34
10675,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,42,6,35
10676,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,6,36
10677,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,6,37
10678,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,6,38
10679,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,6,39
10680,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,7,0
10681,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,7,1
10682,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,7,2
10683,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,7,3
10684,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,7,4
10685,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,7,5
10686,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,7,6
10687,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,7,7
10688,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,7,8
10689,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,7,9
10690,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,7,10
10691,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,7,11
10692,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,7,12
10693,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,7,13
10694,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,7,14
10695,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,7,15
10696,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,7,16
10697,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,7,17
10698,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,7,18
10699,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,7,19
10700,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,7,20
10701,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,7,21
10702,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,7,22
10703,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,7,23
10704,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,7,24
10705,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,33,7,25
10706,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,7,26
10707,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,7,27
10708,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,7,28
10709,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,7,29
10710,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,26,7,30
10711,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,7,31
10712,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,7,32
10713,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,7,33
10714,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,7,34
10715,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,7,35
10716,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,7,36
10717,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,7,37
10718,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,7,38
10719,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,7,39
10720,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,8,0
10721,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,26,8,1
10722,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,13,8,2
10723,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,8,3
10724,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,8,4
10725,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,8,5
10726,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,8,6
10727,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,8,7
10728,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,30,8,8
10729,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,8,9
10730,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,6,8,10
10731,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,8,11
10732,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,8,12
10733,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,8,8,13
10734,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,8,14
10735,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,8,15
10736,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,8,16
10737,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,27,8,17
10738,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,8,18
10739,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,8,19
10740,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,8,20
10741,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,8,21
10742,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,8,22
10743,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,8,23
10744,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,8,24
10745,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,8,25
10746,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,8,26
10747,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,29,8,27
10748,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,8,28
10749,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,8,29
10750,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,8,30
10751,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,8,31
10752,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,8,32
10753,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,8,33
10754,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,8,34
10755,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,8,35
10756,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,8,36
10757,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,8,37
10758,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,26,8,38
10759,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,8,39
10760,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,9,0
10761,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,9,1
10762,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,9,2
10763,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,9,3
10764,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,9,4
10765,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,13,9,5
10766,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,9,6
10767,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,9,7
10768,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,9,8
10769,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,9,9
10770,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,9,10
10771,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,9,11
10772,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,9,12
10773,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,9,13
10774,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,9,14
10775,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,9,15
10776,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,9,16
10777,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,5,9,17
10778,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,9,18
10779,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,9,19
10780,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,9,20
10781,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,9,21
10782,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,27,9,22
10783,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,9,23
10784,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,9,24
10785,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,9,25
10786,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,9,26
10787,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,9,27
10788,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,9,28
10789,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,9,29
10790,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,9,30
10791,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,9,31
10792,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,9,32
10793,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,9,33
10794,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,9,34
10795,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,9,35
10796,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,9,36
10797,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,9,37
10798,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,36,9,38
10799,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,9,39
10800,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,24,10,0
10801,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,10,1
10802,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,17,10,2
10803,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,18,10,3
10804,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,10,4
10805,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,19,10,5
10806,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,10,6
10807,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,10,7
10808,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,10,8
10809,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,22,10,9
10810,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,10,10
10811,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,10,11
10812,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,10,12
10813,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,20,10,13
10814,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,27,10,14
10815,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,21,10,15
10816,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,23,10,16
10817,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,31,10,17
10818,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,10,10,18
10819,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,10,19
10820,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,15,10,20
10821,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,16,10,21
10822,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,11,10,22
10823,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,12,10,23
10824,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,25,10,24
10825,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,9,10,25
10826,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,14,10,26
10827,"Contingency
goal uncertainty","Resource-limited meta-ePOMDP
(0, 0.2)",,7,10,27
